wavenumber_cm-1,absorbance
2501.395,-0.0
2501.396,-0.0
2501.397,-0.0
2501.398,-0.0
2501.399,-0.0
2501.4,-0.0
2501.401,-0.0
2501.402,-0.0
2501.403,-0.0
2501.404,-0.0
2501.405,-0.0
2501.406,-0.0
2501.407,-0.0
2501.408,-0.0
2501.409,-0.0
2501.41,-0.0
2501.411,-0.0
2501.412,-0.0
2501.413,-0.0
2501.414,-0.0
2501.415,-0.0
2501.416,-0.0
2501.417,-0.0
2501.418,-0.0
2501.419,-0.0
2501.42,-0.0
2501.421,-0.0
2501.422,-0.0
2501.423,-0.0
2501.424,-0.0
2501.425,-0.0
2501.426,-0.0
2501.427,-0.0
2501.428,-0.0
2501.429,-0.0
2501.43,-0.0
2501.431,-0.0
2501.432,-0.0
2501.433,-0.0
2501.434,-0.0
2501.435,-0.0
2501.436,-0.0
2501.437,-0.0
2501.438,-0.0
2501.439,-0.0
2501.44,-0.0
2501.441,-0.0
2501.442,-0.0
2501.443,-0.0
2501.444,-0.0
2501.445,-0.0
2501.446,-0.0
2501.447,-0.0
2501.448,-0.0
2501.449,-0.0
2501.45,-0.0
2501.451,-0.0
2501.452,-0.0
2501.453,-0.0
2501.454,-0.0
2501.455,-0.0
2501.456,-0.0
2501.457,-0.0
2501.458,-0.0
2501.459,-0.0
2501.46,-0.0
2501.461,-0.0
2501.462,-0.0
2501.463,-0.0
2501.464,-0.0
2501.465,-0.0
2501.466,-0.0
2501.467,-0.0
2501.468,-0.0
2501.469,-0.0
2501.47,-0.0
2501.471,-0.0
2501.472,-0.0
2501.473,-0.0
2501.474,-0.0
2501.475,-0.0
2501.476,-0.0
2501.477,-0.0
2501.478,-0.0
2501.479,-0.0
2501.48,-0.0
2501.481,-0.0
2501.482,-0.0
2501.483,-0.0
2501.484,-0.0
2501.485,-0.0
2501.486,-0.0
2501.487,-0.0
2501.488,-0.0
2501.489,-0.0
2501.49,-0.0
2501.491,-0.0
2501.492,-0.0
2501.493,-0.0
2501.494,-0.0
2501.495,-0.0
2501.496,-0.0
2501.497,-0.0
2501.498,-0.0
2501.499,-0.0
2501.5,-0.0
2501.501,-0.0
2501.502,-0.0
2501.503,-0.0
2501.504,-0.0
2501.505,-0.0
2501.506,-0.0
2501.507,-0.0
2501.508,-0.0
2501.509,-0.0
2501.51,-0.0
2501.511,-0.0
2501.512,-0.0
2501.513,-0.0
2501.514,-0.0
2501.515,-0.0
2501.516,-0.0
2501.517,-0.0
2501.518,-0.0
2501.519,-0.0
2501.52,-0.0
2501.521,-0.0
2501.522,-0.0
2501.523,-0.0
2501.524,-0.0
2501.525,-0.0
2501.526,-0.0
2501.527,-0.0
2501.528,-0.0
2501.529,-0.0
2501.53,-0.0
2501.531,-0.0
2501.532,-0.0
2501.533,-0.0
2501.534,-0.0
2501.535,-0.0
2501.536,-0.0
2501.537,-0.0
2501.538,-0.0
2501.539,-0.0
2501.54,-0.0
2501.541,-0.0
2501.542,-0.0
2501.543,-0.0
2501.544,-0.0
2501.545,-0.0
2501.546,-0.0
2501.547,-0.0
2501.548,-0.0
2501.549,-0.0
2501.55,-0.0
2501.551,-0.0
2501.552,-0.0
2501.553,-0.0
2501.554,-0.0
2501.555,-0.0
2501.556,-0.0
2501.557,-0.0
2501.558,-0.0
2501.559,-0.0
2501.56,-0.0
2501.561,-0.0
2501.562,-0.0
2501.563,-0.0
2501.564,-0.0
2501.565,-0.0
2501.566,-0.0
2501.567,-0.0
2501.568,-0.0
2501.569,-0.0
2501.57,-0.0
2501.571,-0.0
2501.572,-0.0
2501.573,-0.0
2501.574,-0.0
2501.575,-0.0
2501.576,-0.0
2501.577,-0.0
2501.578,-0.0
2501.579,-0.0
2501.58,-0.0
2501.581,-0.0
2501.582,-0.0
2501.583,-0.0
2501.584,-0.0
2501.585,-0.0
2501.586,-0.0
2501.587,-0.0
2501.588,-0.0
2501.589,-0.0
2501.59,-0.0
2501.591,-0.0
2501.592,-0.0
2501.593,-0.0
2501.594,-0.0
2501.595,-0.0
2501.596,-0.0
2501.597,-0.0
2501.598,-0.0
2501.599,-0.0
2501.6,-0.0
2501.601,-0.0
2501.602,-0.0
2501.603,-0.0
2501.604,-0.0
2501.605,-0.0
2501.606,-0.0
2501.607,-0.0
2501.608,-0.0
2501.609,-0.0
2501.61,-0.0
2501.611,-0.0
2501.612,-0.0
2501.613,-0.0
2501.614,-0.0
2501.615,-0.0
2501.616,-0.0
2501.617,-0.0
2501.618,-0.0
2501.619,-0.0
2501.62,-0.0
2501.621,-0.0
2501.622,-0.0
2501.623,-0.0
2501.624,-0.0
2501.625,-0.0
2501.626,-0.0
2501.627,-0.0
2501.628,-0.0
2501.629,-0.0
2501.63,-0.0
2501.631,-0.0
2501.632,-0.0
2501.633,-0.0
2501.634,-0.0
2501.635,-0.0
2501.636,-0.0
2501.637,-0.0
2501.638,-0.0
2501.639,-0.0
2501.64,-0.0
2501.641,-0.0
2501.642,-0.0
2501.643,-0.0
2501.644,-0.0
2501.645,-0.0
2501.646,-0.0
2501.647,-0.0
2501.648,-0.0
2501.649,-0.0
2501.65,-0.0
2501.651,-0.0
2501.652,-0.0
2501.653,-0.0
2501.654,-0.0
2501.655,-0.0
2501.656,-0.0
2501.657,-0.0
2501.658,-0.0
2501.659,-0.0
2501.66,-0.0
2501.661,-0.0
2501.662,-0.0
2501.663,-0.0
2501.664,-0.0
2501.665,-0.0
2501.666,-0.0
2501.667,-0.0
2501.668,-0.0
2501.669,-0.0
2501.67,-0.0
2501.671,-0.0
2501.672,-0.0
2501.673,-0.0
2501.674,-0.0
2501.675,-0.0
2501.676,-0.0
2501.677,-0.0
2501.678,-0.0
2501.679,-0.0
2501.68,-0.0
2501.681,-0.0
2501.682,-0.0
2501.683,-0.0
2501.684,-0.0
2501.685,-0.0
2501.686,-0.0
2501.687,-0.0
2501.688,-0.0
2501.689,-0.0
2501.69,-0.0
2501.691,-0.0
2501.692,-0.0
2501.693,-0.0
2501.694,-0.0
2501.695,-0.0
2501.696,-0.0
2501.697,-0.0
2501.698,-0.0
2501.699,-0.0
2501.7,-0.0
2501.701,-0.0
2501.702,-0.0
2501.703,-0.0
2501.704,-0.0
2501.705,-0.0
2501.706,-0.0
2501.707,-0.0
2501.708,-0.0
2501.709,-0.0
2501.71,-0.0
2501.711,-0.0
2501.712,-0.0
2501.713,-0.0
2501.714,-0.0
2501.715,-0.0
2501.716,-0.0
2501.717,-0.0
2501.718,-0.0
2501.719,-0.0
2501.72,-0.0
2501.721,-0.0
2501.722,-0.0
2501.723,-0.0
2501.724,-0.0
2501.725,-0.0
2501.726,-0.0
2501.727,-0.0
2501.728,-0.0
2501.729,-0.0
2501.73,-0.0
2501.731,-0.0
2501.732,-0.0
2501.733,-0.0
2501.734,-0.0
2501.735,-0.0
2501.736,-0.0
2501.737,-0.0
2501.738,-0.0
2501.739,-0.0
2501.74,-0.0
2501.741,-0.0
2501.742,-0.0
2501.743,-0.0
2501.744,-0.0
2501.745,-0.0
2501.746,-0.0
2501.747,-0.0
2501.748,-0.0
2501.749,-0.0
2501.75,-0.0
2501.751,-0.0
2501.752,-0.0
2501.753,-0.0
2501.754,-0.0
2501.755,-0.0
2501.756,-0.0
2501.757,-0.0
2501.758,-0.0
2501.759,-0.0
2501.76,-0.0
2501.761,-0.0
2501.762,-0.0
2501.763,-0.0
2501.764,-0.0
2501.765,-0.0
2501.766,-0.0
2501.767,-0.0
2501.768,-0.0
2501.769,-0.0
2501.77,-0.0
2501.771,-0.0
2501.772,-0.0
2501.773,-0.0
2501.774,-0.0
2501.775,-0.0
2501.776,-0.0
2501.777,-0.0
2501.778,-0.0
2501.779,-0.0
2501.78,-0.0
2501.781,-0.0
2501.782,-0.0
2501.783,-0.0
2501.784,-0.0
2501.785,-0.0
2501.786,-0.0
2501.787,-0.0
2501.788,-0.0
2501.789,-0.0
2501.79,-0.0
2501.791,-0.0
2501.792,-0.0
2501.793,-0.0
2501.794,-0.0
2501.795,-0.0
2501.796,-0.0
2501.797,-0.0
2501.798,-0.0
2501.799,-0.0
2501.8,-0.0
2501.801,-0.0
2501.802,-0.0
2501.803,-0.0
2501.804,-0.0
2501.805,-0.0
2501.806,-0.0
2501.807,-0.0
2501.808,-0.0
2501.809,-0.0
2501.81,-0.0
2501.811,-0.0
2501.812,-0.0
2501.813,-0.0
2501.814,-0.0
2501.815,-0.0
2501.816,-0.0
2501.817,-0.0
2501.818,-0.0
2501.819,-0.0
2501.82,-0.0
2501.821,-0.0
2501.822,-0.0
2501.823,-0.0
2501.824,-0.0
2501.825,-0.0
2501.826,-0.0
2501.827,-0.0
2501.828,-0.0
2501.829,-0.0
2501.83,-0.0
2501.831,-0.0
2501.832,-0.0
2501.833,-0.0
2501.834,-0.0
2501.835,-0.0
2501.836,-0.0
2501.837,-0.0
2501.838,-0.0
2501.839,-0.0
2501.84,-0.0
2501.841,-0.0
2501.842,-0.0
2501.843,-0.0
2501.844,-0.0
2501.845,-0.0
2501.846,-0.0
2501.847,-0.0
2501.848,-0.0
2501.849,-0.0
2501.85,-0.0
2501.851,-0.0
2501.852,-0.0
2501.853,-0.0
2501.854,-0.0
2501.855,-0.0
2501.856,-0.0
2501.857,-0.0
2501.858,-0.0
2501.859,-0.0
2501.86,-0.0
2501.861,-0.0
2501.862,-0.0
2501.863,-0.0
2501.864,-0.0
2501.865,-0.0
2501.866,-0.0
2501.867,-0.0
2501.868,-0.0
2501.869,-0.0
2501.87,-0.0
2501.871,-0.0
2501.872,-0.0
2501.873,-0.0
2501.874,-0.0
2501.875,-0.0
2501.876,-0.0
2501.877,-0.0
2501.878,-0.0
2501.879,-0.0
2501.88,-0.0
2501.881,-0.0
2501.882,-0.0
2501.883,-0.0
2501.884,-0.0
2501.885,-0.0
2501.886,-0.0
2501.887,-0.0
2501.888,-0.0
2501.889,-0.0
2501.89,-0.0
2501.891,-0.0
2501.892,-0.0
2501.893,-0.0
2501.894,-0.0
2501.895,-0.0
2501.896,-0.0
2501.897,-0.0
2501.898,-0.0
2501.899,-0.0
2501.9,-0.0
2501.901,-0.0
2501.902,-0.0
2501.903,-0.0
2501.904,-0.0
2501.905,-0.0
2501.906,-0.0
2501.907,-0.0
2501.908,-0.0
2501.909,-0.0
2501.91,-0.0
2501.911,-0.0
2501.912,-0.0
2501.913,-0.0
2501.914,-0.0
2501.915,-0.0
2501.916,-0.0
2501.917,-0.0
2501.918,-0.0
2501.919,-0.0
2501.92,-0.0
2501.921,-0.0
2501.922,-0.0
2501.923,-0.0
2501.924,-0.0
2501.925,-0.0
2501.926,-0.0
2501.927,-0.0
2501.928,-0.0
2501.929,-0.0
2501.93,-0.0
2501.931,-0.0
2501.932,-0.0
2501.933,-0.0
2501.934,-0.0
2501.935,-0.0
2501.936,-0.0
2501.937,-0.0
2501.938,-0.0
2501.939,-0.0
2501.94,-0.0
2501.941,-0.0
2501.942,-0.0
2501.943,-0.0
2501.944,-0.0
2501.945,-0.0
2501.946,-0.0
2501.947,-0.0
2501.948,-0.0
2501.949,-0.0
2501.95,-0.0
2501.951,-0.0
2501.952,-0.0
2501.953,-0.0
2501.954,-0.0
2501.955,-0.0
2501.956,-0.0
2501.957,-0.0
2501.958,-0.0
2501.959,-0.0
2501.96,-0.0
2501.961,-0.0
2501.962,-0.0
2501.963,-0.0
2501.964,-0.0
2501.965,-0.0
2501.966,-0.0
2501.967,-0.0
2501.968,-0.0
2501.969,-0.0
2501.97,-0.0
2501.971,-0.0
2501.972,-0.0
2501.973,-0.0
2501.974,-0.0
2501.975,-0.0
2501.976,-0.0
2501.977,-0.0
2501.978,-0.0
2501.979,-0.0
2501.98,-0.0
2501.981,-0.0
2501.982,-0.0
2501.983,-0.0
2501.984,-0.0
2501.985,-0.0
2501.986,-0.0
2501.987,-0.0
2501.988,-0.0
2501.989,-0.0
2501.99,-0.0
2501.991,-0.0
2501.992,-0.0
2501.993,-0.0
2501.994,-0.0
2501.995,-0.0
2501.996,-0.0
2501.997,-0.0
2501.998,-0.0
2501.999,-0.0
2502.0,-0.0
2502.001,-0.0
2502.002,-0.0
2502.003,-0.0
2502.004,-0.0
2502.005,-0.0
2502.006,-0.0
2502.007,-0.0
2502.008,-0.0
2502.009,-0.0
2502.01,-0.0
2502.011,-0.0
2502.012,-0.0
2502.013,-0.0
2502.014,-0.0
2502.015,-0.0
2502.016,-0.0
2502.017,-0.0
2502.018,-0.0
2502.019,-0.0
2502.02,-0.0
2502.021,-0.0
2502.022,-0.0
2502.023,-0.0
2502.024,-0.0
2502.025,-0.0
2502.026,-0.0
2502.027,-0.0
2502.028,-0.0
2502.029,-0.0
2502.03,-0.0
2502.031,-0.0
2502.032,-0.0
2502.033,-0.0
2502.034,-0.0
2502.035,-0.0
2502.036,-0.0
2502.037,-0.0
2502.038,-0.0
2502.039,-0.0
2502.04,-0.0
2502.041,-0.0
2502.042,-0.0
2502.043,-0.0
2502.044,-0.0
2502.045,-0.0
2502.046,-0.0
2502.047,-0.0
2502.048,-0.0
2502.049,-0.0
2502.05,-0.0
2502.051,-0.0
2502.052,-0.0
2502.053,-0.0
2502.054,-0.0
2502.055,-0.0
2502.056,-0.0
2502.057,-0.0
2502.058,-0.0
2502.059,-0.0
2502.06,-0.0
2502.061,-0.0
2502.062,-0.0
2502.063,-0.0
2502.064,-0.0
2502.065,-0.0
2502.066,-0.0
2502.067,-0.0
2502.068,-0.0
2502.069,-0.0
2502.07,-0.0
2502.071,-0.0
2502.072,-0.0
2502.073,-0.0
2502.074,-0.0
2502.075,-0.0
2502.076,-0.0
2502.077,-0.0
2502.078,-0.0
2502.079,-0.0
2502.08,-0.0
2502.081,-0.0
2502.082,-0.0
2502.083,-0.0
2502.084,-0.0
2502.085,-0.0
2502.086,-0.0
2502.087,-0.0
2502.088,-0.0
2502.089,-0.0
2502.09,-0.0
2502.091,-0.0
2502.092,-0.0
2502.093,-0.0
2502.094,-0.0
2502.095,-0.0
2502.096,-0.0
2502.097,-0.0
2502.098,-0.0
2502.099,-0.0
2502.1,-0.0
2502.101,-0.0
2502.102,-0.0
2502.103,-0.0
2502.104,-0.0
2502.105,-0.0
2502.106,-0.0
2502.107,-0.0
2502.108,-0.0
2502.109,-0.0
2502.11,-0.0
2502.111,-0.0
2502.112,-0.0
2502.113,-0.0
2502.114,-0.0
2502.115,-0.0
2502.116,-0.0
2502.117,-0.0
2502.118,-0.0
2502.119,-0.0
2502.12,-0.0
2502.121,-0.0
2502.122,-0.0
2502.123,-0.0
2502.124,-0.0
2502.125,-0.0
2502.126,-0.0
2502.127,-0.0
2502.128,-0.0
2502.129,-0.0
2502.13,-0.0
2502.131,-0.0
2502.132,-0.0
2502.133,-0.0
2502.134,-0.0
2502.135,-0.0
2502.136,-0.0
2502.137,-0.0
2502.138,-0.0
2502.139,-0.0
2502.14,-0.0
2502.141,-0.0
2502.142,-0.0
2502.143,-0.0
2502.144,-0.0
2502.145,-0.0
2502.146,-0.0
2502.147,-0.0
2502.148,-0.0
2502.149,-0.0
2502.15,-0.0
2502.151,-0.0
2502.152,-0.0
2502.153,-0.0
2502.154,-0.0
2502.155,-0.0
2502.156,-0.0
2502.157,-0.0
2502.158,-0.0
2502.159,-0.0
2502.16,-0.0
2502.161,-0.0
2502.162,-0.0
2502.163,-0.0
2502.164,-0.0
2502.165,-0.0
2502.166,-0.0
2502.167,-0.0
2502.168,-0.0
2502.169,-0.0
2502.17,-0.0
2502.171,-0.0
2502.172,-0.0
2502.173,-0.0
2502.174,-0.0
2502.175,-0.0
2502.176,-0.0
2502.177,-0.0
2502.178,-0.0
2502.179,-0.0
2502.18,-0.0
2502.181,-0.0
2502.182,-0.0
2502.183,-0.0
2502.184,-0.0
2502.185,-0.0
2502.186,-0.0
2502.187,-0.0
2502.188,-0.0
2502.189,-0.0
2502.19,-0.0
2502.191,-0.0
2502.192,-0.0
2502.193,-0.0
2502.194,-0.0
2502.195,-0.0
2502.196,-0.0
2502.197,-0.0
2502.198,-0.0
2502.199,-0.0
2502.2,-0.0
2502.201,-0.0
2502.202,-0.0
2502.203,-0.0
2502.204,-0.0
2502.205,-0.0
2502.206,-0.0
2502.207,-0.0
2502.208,-0.0
2502.209,-0.0
2502.21,-0.0
2502.211,-0.0
2502.212,-0.0
2502.213,-0.0
2502.214,-0.0
2502.215,-0.0
2502.216,-0.0
2502.217,-0.0
2502.218,-0.0
2502.219,-0.0
2502.22,-0.0
2502.221,-0.0
2502.222,-0.0
2502.223,-0.0
2502.224,-0.0
2502.225,-0.0
2502.226,-0.0
2502.227,-0.0
2502.228,-0.0
2502.229,-0.0
2502.23,-0.0
2502.231,-0.0
2502.232,-0.0
2502.233,-0.0
2502.234,-0.0
2502.235,-0.0
2502.236,-0.0
2502.237,-0.0
2502.238,-0.0
2502.239,-0.0
2502.24,-0.0
2502.241,-0.0
2502.242,-0.0
2502.243,-0.0
2502.244,-0.0
2502.245,-0.0
2502.246,-0.0
2502.247,-0.0
2502.248,-0.0
2502.249,-0.0
2502.25,-0.0
2502.251,-0.0
2502.252,-0.0
2502.253,-0.0
2502.254,-0.0
2502.255,-0.0
2502.256,-0.0
2502.257,-0.0
2502.258,-0.0
2502.259,-0.0
2502.26,-0.0
2502.261,-0.0
2502.262,-0.0
2502.263,-0.0
2502.264,-0.0
2502.265,-0.0
2502.266,-0.0
2502.267,-0.0
2502.268,-0.0
2502.269,-0.0
2502.27,-0.0
2502.271,-0.0
2502.272,-0.0
2502.273,-0.0
2502.274,-0.0
2502.275,-0.0
2502.276,-0.0
2502.277,-0.0
2502.278,-0.0
2502.279,-0.0
2502.28,-0.0
2502.281,-0.0
2502.282,-0.0
2502.283,-0.0
2502.284,-0.0
2502.285,-0.0
2502.286,-0.0
2502.287,-0.0
2502.288,-0.0
2502.289,-0.0
2502.29,-0.0
2502.291,-0.0
2502.292,-0.0
2502.293,-0.0
2502.294,-0.0
2502.295,-0.0
2502.296,-0.0
2502.297,-0.0
2502.298,-0.0
2502.299,-0.0
2502.3,-0.0
2502.301,-0.0
2502.302,-0.0
2502.303,-0.0
2502.304,-0.0
2502.305,-0.0
2502.306,-0.0
2502.307,-0.0
2502.308,-0.0
2502.309,-0.0
2502.31,-0.0
2502.311,-0.0
2502.312,-0.0
2502.313,-0.0
2502.314,-0.0
2502.315,-0.0
2502.316,-0.0
2502.317,-0.0
2502.318,-0.0
2502.319,-0.0
2502.32,-0.0
2502.321,-0.0
2502.322,-0.0
2502.323,-0.0
2502.324,-0.0
2502.325,-0.0
2502.326,-0.0
2502.327,-0.0
2502.328,-0.0
2502.329,-0.0
2502.33,-0.0
2502.331,-0.0
2502.332,-0.0
2502.333,-0.0
2502.334,-0.0
2502.335,-0.0
2502.336,-0.0
2502.337,-0.0
2502.338,-0.0
2502.339,-0.0
2502.34,-0.0
2502.341,-0.0
2502.342,-0.0
2502.343,-0.0
2502.344,-0.0
2502.345,-0.0
2502.346,-0.0
2502.347,-0.0
2502.348,-0.0
2502.349,-0.0
2502.35,-0.0
2502.351,-0.0
2502.352,-0.0
2502.353,-0.0
2502.354,-0.0
2502.355,-0.0
2502.356,-0.0
2502.357,-0.0
2502.358,-0.0
2502.359,-0.0
2502.36,-0.0
2502.361,-0.0
2502.362,-0.0
2502.363,-0.0
2502.364,-0.0
2502.365,-0.0
2502.366,-0.0
2502.367,-0.0
2502.368,-0.0
2502.369,-0.0
2502.37,-0.0
2502.371,-0.0
2502.372,-0.0
2502.373,-0.0
2502.374,-0.0
2502.375,-0.0
2502.376,-0.0
2502.377,-0.0
2502.378,-0.0
2502.379,-0.0
2502.38,-0.0
2502.381,-0.0
2502.382,-0.0
2502.383,-0.0
2502.384,-0.0
2502.385,-0.0
2502.386,-0.0
2502.387,-0.0
2502.388,-0.0
2502.389,-0.0
2502.39,-0.0
2502.391,-0.0
2502.392,-0.0
2502.393,-0.0
2502.394,-0.0
2502.395,-0.0
2502.396,-0.0
2502.397,-0.0
2502.398,-0.0
2502.399,-0.0
2502.4,-0.0
2502.401,-0.0
2502.402,-0.0
2502.403,-0.0
2502.404,-0.0
2502.405,-0.0
2502.406,-0.0
2502.407,-0.0
2502.408,-0.0
2502.409,-0.0
2502.41,-0.0
2502.411,-0.0
2502.412,-0.0
2502.413,-0.0
2502.414,-0.0
2502.415,-0.0
2502.416,-0.0
2502.417,-0.0
2502.418,-0.0
2502.419,-0.0
2502.42,-0.0
2502.421,-0.0
2502.422,-0.0
2502.423,-0.0
2502.424,-0.0
2502.425,-0.0
2502.426,-0.0
2502.427,-0.0
2502.428,-0.0
2502.429,-0.0
2502.43,-0.0
2502.431,-0.0
2502.432,-0.0
2502.433,-0.0
2502.434,-0.0
2502.435,-0.0
2502.436,-0.0
2502.437,-0.0
2502.438,-0.0
2502.439,-0.0
2502.44,-0.0
2502.441,-0.0
2502.442,-0.0
2502.443,-0.0
2502.444,-0.0
2502.445,-0.0
2502.446,-0.0
2502.447,-0.0
2502.448,-0.0
2502.449,-0.0
2502.45,-0.0
2502.451,-0.0
2502.452,-0.0
2502.453,-0.0
2502.454,-0.0
2502.455,-0.0
2502.456,-0.0
2502.457,-0.0
2502.458,-0.0
2502.459,-0.0
2502.46,-0.0
2502.461,-0.0
2502.462,-0.0
2502.463,-0.0
2502.464,-0.0
2502.465,-0.0
2502.466,-0.0
2502.467,-0.0
2502.468,-0.0
2502.469,-0.0
2502.47,-0.0
2502.471,-0.0
2502.472,-0.0
2502.473,-0.0
2502.474,-0.0
2502.475,-0.0
2502.476,-0.0
2502.477,-0.0
2502.478,-0.0
2502.479,-0.0
2502.48,-0.0
2502.481,-0.0
2502.482,-0.0
2502.483,-0.0
2502.484,-0.0
2502.485,-0.0
2502.486,-0.0
2502.487,-0.0
2502.488,-0.0
2502.489,-0.0
2502.49,-0.0
2502.491,-0.0
2502.492,-0.0
2502.493,-0.0
2502.494,-0.0
2502.495,-0.0
2502.496,-0.0
2502.497,-0.0
2502.498,-0.0
2502.499,-0.0
2502.5,-0.0
2502.501,-0.0
2502.502,-0.0
2502.503,-0.0
2502.504,-0.0
2502.505,-0.0
2502.506,-0.0
2502.507,-0.0
2502.508,-0.0
2502.509,-0.0
2502.51,-0.0
2502.511,-0.0
2502.512,-0.0
2502.513,-0.0
2502.514,-0.0
2502.515,-0.0
2502.516,-0.0
2502.517,-0.0
2502.518,-0.0
2502.519,-0.0
2502.52,-0.0
2502.521,-0.0
2502.522,-0.0
2502.523,-0.0
2502.524,-0.0
2502.525,-0.0
2502.526,-0.0
2502.527,-0.0
2502.528,-0.0
2502.529,-0.0
2502.53,-0.0
2502.531,-0.0
2502.532,-0.0
2502.533,-0.0
2502.534,-0.0
2502.535,-0.0
2502.536,-0.0
2502.537,-0.0
2502.538,-0.0
2502.539,-0.0
2502.54,-0.0
2502.541,-0.0
2502.542,-0.0
2502.543,-0.0
2502.544,-0.0
2502.545,-0.0
2502.546,-0.0
2502.547,-0.0
2502.548,-0.0
2502.549,-0.0
2502.55,-0.0
2502.551,-0.0
2502.552,-0.0
2502.553,-0.0
2502.554,-0.0
2502.555,-0.0
2502.556,-0.0
2502.557,-0.0
2502.558,-0.0
2502.559,-0.0
2502.56,-0.0
2502.561,-0.0
2502.562,-0.0
2502.563,-0.0
2502.564,-0.0
2502.565,-0.0
2502.566,-0.0
2502.567,-0.0
2502.568,-0.0
2502.569,-0.0
2502.57,-0.0
2502.571,-0.0
2502.572,-0.0
2502.573,-0.0
2502.574,-0.0
2502.575,-0.0
2502.576,-0.0
2502.577,-0.0
2502.578,-0.0
2502.579,-0.0
2502.58,-0.0
2502.581,-0.0
2502.582,-0.0
2502.583,-0.0
2502.584,-0.0
2502.585,-0.0
2502.586,-0.0
2502.587,-0.0
2502.588,-0.0
2502.589,-0.0
2502.59,-0.0
2502.591,-0.0
2502.592,-0.0
2502.593,-0.0
2502.594,-0.0
2502.595,-0.0
2502.596,-0.0
2502.597,-0.0
2502.598,-0.0
2502.599,-0.0
2502.6,-0.0
2502.601,-0.0
2502.602,-0.0
2502.603,-0.0
2502.604,-0.0
2502.605,-0.0
2502.606,-0.0
2502.607,-0.0
2502.608,-0.0
2502.609,-0.0
2502.61,-0.0
2502.611,-0.0
2502.612,-0.0
2502.613,-0.0
2502.614,-0.0
2502.615,-0.0
2502.616,-0.0
2502.617,-0.0
2502.618,-0.0
2502.619,-0.0
2502.62,-0.0
2502.621,-0.0
2502.622,-0.0
2502.623,-0.0
2502.624,-0.0
2502.625,-0.0
2502.626,-0.0
2502.627,-0.0
2502.628,-0.0
2502.629,-0.0
2502.63,-0.0
2502.631,-0.0
2502.632,-0.0
2502.633,-0.0
2502.634,-0.0
2502.635,-0.0
2502.636,-0.0
2502.637,-0.0
2502.638,-0.0
2502.639,-0.0
2502.64,-0.0
2502.641,-0.0
2502.642,-0.0
2502.643,-0.0
2502.644,-0.0
2502.645,-0.0
2502.646,-0.0
2502.647,-0.0
2502.648,-0.0
2502.649,-0.0
2502.65,-0.0
2502.651,-0.0
2502.652,-0.0
2502.653,-0.0
2502.654,-0.0
2502.655,-0.0
2502.656,-0.0
2502.657,-0.0
2502.658,-0.0
2502.659,-0.0
2502.66,-0.0
2502.661,-0.0
2502.662,-0.0
2502.663,-0.0
2502.664,-0.0
2502.665,-0.0
2502.666,-0.0
2502.667,-0.0
2502.668,-0.0
2502.669,-0.0
2502.67,-0.0
2502.671,-0.0
2502.672,-0.0
2502.673,-0.0
2502.674,-0.0
2502.675,-0.0
2502.676,-0.0
2502.677,-0.0
2502.678,-0.0
2502.679,-0.0
2502.68,-0.0
2502.681,-0.0
2502.682,-0.0
2502.683,-0.0
2502.684,-0.0
2502.685,-0.0
2502.686,-0.0
2502.687,-0.0
2502.688,-0.0
2502.689,-0.0
2502.69,-0.0
2502.691,-0.0
2502.692,-0.0
2502.693,-0.0
2502.694,-0.0
2502.695,-0.0
2502.696,-0.0
2502.697,-0.0
2502.698,-0.0
2502.699,-0.0
2502.7,-0.0
2502.701,-0.0
2502.702,-0.0
2502.703,-0.0
2502.704,-0.0
2502.705,-0.0
2502.706,-0.0
2502.707,-0.0
2502.708,-0.0
2502.709,-0.0
2502.71,-0.0
2502.711,-0.0
2502.712,-0.0
2502.713,-0.0
2502.714,-0.0
2502.715,-0.0
2502.716,-0.0
2502.717,-0.0
2502.718,-0.0
2502.719,-0.0
2502.72,-0.0
2502.721,-0.0
2502.722,-0.0
2502.723,-0.0
2502.724,-0.0
2502.725,-0.0
2502.726,-0.0
2502.727,-0.0
2502.728,-0.0
2502.729,-0.0
2502.73,-0.0
2502.731,-0.0
2502.732,-0.0
2502.733,-0.0
2502.734,-0.0
2502.735,-0.0
2502.736,-0.0
2502.737,-0.0
2502.738,-0.0
2502.739,-0.0
2502.74,-0.0
2502.741,-0.0
2502.742,-0.0
2502.743,-0.0
2502.744,-0.0
2502.745,-0.0
2502.746,-0.0
2502.747,-0.0
2502.748,-0.0
2502.749,-0.0
2502.75,-0.0
2502.751,-0.0
2502.752,-0.0
2502.753,-0.0
2502.754,-0.0
2502.755,-0.0
2502.756,-0.0
2502.757,-0.0
2502.758,-0.0
2502.759,-0.0
2502.76,-0.0
2502.761,-0.0
2502.762,-0.0
2502.763,-0.0
2502.764,-0.0
2502.765,-0.0
2502.766,-0.0
2502.767,-0.0
2502.768,-0.0
2502.769,-0.0
2502.77,-0.0
2502.771,-0.0
2502.772,-0.0
2502.773,-0.0
2502.774,-0.0
2502.775,-0.0
2502.776,-0.0
2502.777,-0.0
2502.778,-0.0
2502.779,-0.0
2502.78,-0.0
2502.781,-0.0
2502.782,-0.0
2502.783,-0.0
2502.784,-0.0
2502.785,-0.0
2502.786,-0.0
2502.787,-0.0
2502.788,-0.0
2502.789,-0.0
2502.79,-0.0
2502.791,-0.0
2502.792,-0.0
